time,open,high,low,close,adjClose,volume,ma_90,mom_10,mom_30,prediction,fees,pnl,capital,benchmark,score,position,fees,pnl,capital,total_profit,total_loss,count_profit,count_loss
2015-01-21 00:00:00,108.949997,111.059998,108.269997,109.550003,100.147011,48575900.0,99.24133414285713,-2.0913625619005782,0.0,0.5,0.0,0.0,0.0,0.20112600000000214,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-22 00:00:00,110.260002,112.470001,109.720001,112.400002,102.752403,53796400.0,99.47540539999999,0.348216281121716,0.0,0.5,0.0,0.0,0.0,2.806517999999997,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-23 00:00:00,112.300003,113.75,111.529999,112.980003,103.282608,46464800.0,99.71335556249998,3.4141953245568235,0.0,0.5,0.0,0.0,0.0,3.336722999999992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-26 00:00:00,113.739998,114.360001,112.800003,113.099998,103.392311,55615000.0,99.92976470588235,2.612951269296526,0.0,0.5,0.0,0.0,0.0,3.4464260000000024,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-27 00:00:00,112.419998,112.480003,109.029999,109.139999,99.772209,95568700.0,99.9210116111111,-0.6011054163656437,0.0,0.5,0.0,0.0,0.0,-0.17367600000000039,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-28 00:00:00,117.629997,118.120003,115.309998,115.309998,105.412628,146477100.0,100.21004405263157,7.947987264154999,0.0,0.5,0.0,0.0,0.0,5.466742999999994,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-29 00:00:00,116.32,119.190002,115.559998,118.900002,108.694481,84436400.0,100.63426589999999,12.180416777704606,0.0,0.5,0.0,0.0,0.0,8.748595999999992,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-01-30 00:00:00,118.400002,120.0,116.849998,117.160004,107.103836,83745500.0,100.94234066666667,10.538758273945149,0.0,0.0,0.0,0.0,0.0,7.157950999999997,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2015-02-02 00:00:00,118.050003,119.169998,116.080002,118.629997,108.447662,62739100.0,101.28349163636364,9.115130162718366,0.0,0.0,0.0,0.0,103.02527889999999,8.50177699999999,-1.0,-1.0,0.0,0.0,103.02527889999999,0.0,0.0,0.0,0.0
2015-02-03 00:00:00,118.5,119.089996,117.610001,118.650002,108.465935,51915700.0,101.59577178260871,8.306712219299284,0.0,0.0,0.0,-0.018273000000007755,0.017359350000007368,8.520049999999998,-1.0,-1.0,0.0,-0.018273000000007755,0.017359350000007368,0.0,0.018273000000007755,0.0,1.0
2015-02-04 00:00:00,118.5,120.510002,118.309998,119.559998,109.297836,70149700.0,101.91669112500001,6.370102118195731,0.0,0.0,0.0,-0.8501740000000098,0.7903059500000018,9.351951,-1.0019539238389945,-1.0,0.0,-0.8501740000000098,0.7903059500000018,0.0,0.8501740000000098,0.0,2.0
2015-02-05 00:00:00,120.019997,120.230003,119.25,119.940002,110.077942,42246200.0,102.24314116000001,6.579359421288045,0.0,0.0,0.0,-1.630279999999999,0.7411006999999898,10.132056999999989,-1.0839093187099136,-1.0,0.0,-1.630279999999999,0.7411006999999898,0.0,1.630279999999999,0.0,3.0
2015-02-06 00:00:00,120.019997,120.25,118.449997,118.93,109.150978,43706600.0,102.5088271923077,5.569724619077321,0.0,0.0,0.0,-0.7033160000000009,-0.8806157999999982,9.20509299999999,-1.177106304086227,-1.0,0.0,-0.7033160000000009,-0.8806157999999982,0.9269639999999981,1.630279999999999,1.0,3.0
2015-02-09 00:00:00,118.550003,119.839996,118.43,119.720001,109.876022,38889800.0,102.78168625925927,10.126881123780663,0.0,0.0,0.0,-1.428360000000012,0.6887918000000105,9.930137000000002,-1.0708264145801816,-1.0,0.0,-1.428360000000012,0.6887918000000105,0.9269639999999981,2.35532400000001,1.0,4.0
2015-02-10 00:00:00,120.169998,122.150002,120.160004,122.019997,111.9869,62008500.0,103.11044389285715,6.236702494505697,0.0,0.0,0.0,-3.5392380000000117,2.0053340999999993,12.041015000000002,-1.118624551169483,-1.0,0.0,-3.5392380000000117,2.0053340999999993,0.9269639999999981,4.46620200000001,1.0,5.0
2015-02-11 00:00:00,122.769997,124.919998,122.5,124.879997,114.611763,73561800.0,103.50704110344829,5.443958097559709,0.0,0.0,0.0,-6.164101000000002,2.493619849999991,14.665877999999992,-1.2413246585032287,-1.0,0.0,-6.164101000000002,2.493619849999991,0.9269639999999981,7.091065,1.0,6.0
2015-02-12 00:00:00,126.059998,127.480003,125.57,126.459999,116.061844,74474500.0,103.92553453333333,8.363853559829536,0.0,0.0,0.0,-7.614182,1.3775769499999975,16.11595899999999,-1.3824842815745564,-1.0,0.0,-7.614182,1.3775769499999975,0.9269639999999981,8.541145999999998,1.0,7.0
2015-02-13 00:00:00,127.279999,127.279999,125.650002,127.080002,116.630859,54272200.0,104.33538370967742,7.5457569569365335,20.07677300007935,1.0,0.0,-8.183197000000007,0.540564250000007,16.684973999999997,-1.456349647293427,-1.0,0.0,-8.183197000000007,0.540564250000007,0.9269639999999981,9.110161000000005,1.0,8.0
2015-02-16 00:00:00,127.279999,127.279999,125.650002,127.080002,116.630859,54272200.0,104.71961731249999,7.527638977159046,20.065426579652225,1.0,0.0,-8.183197000000007,0.0,16.684973999999997,-1.4904530867114332,-1.0,0.0,-8.183197000000007,0.0,0.9269639999999981,9.110161000000005,1.0,8.0
2015-02-17 00:00:00,127.489998,128.880005,126.919998,127.830002,117.319191,63152400.0,105.10142257575757,7.338987937510488,19.10394213417097,1.0,0.0,-8.87152900000001,0.6539154000000025,17.373306,-1.4710212897879085,-1.0,0.0,-8.87152900000001,0.6539154000000025,0.9269639999999981,9.798493000000008,1.0,9.0
2015-02-18 00:00:00,127.629997,128.779999,127.449997,128.720001,118.136032,44891700.0,105.48479344117646,7.3203494302246375,15.495588035709918,1.0,0.0,-9.688370000000006,0.7759989499999967,18.190146999999996,-1.4877106820522128,-1.0,0.0,-9.688370000000006,0.7759989499999967,0.9269639999999981,10.615334000000004,1.0,10.0
2015-02-19 00:00:00,128.479996,129.029999,128.330002,128.449997,117.888214,37362400.0,105.83917688571428,8.004725344742237,15.129881638555576,1.0,0.0,-9.440552000000011,-0.23542709999999545,17.942329,-1.5399728206968006,-1.0,0.0,-9.440552000000011,-0.23542709999999545,1.1747819999999933,10.615334000000004,2.0,10.0
2015-02-20 00:00:00,128.619995,129.5,128.050003,129.5,118.851883,48948400.0,106.20064094444443,8.169080784522764,19.003306377133455,1.0,0.0,-10.404221000000007,0.9154855499999961,18.905997999999997,-1.4993416375057276,-1.0,0.0,-10.404221000000007,0.9154855499999961,1.1747819999999933,11.579003,2.0,11.0
2015-02-23 00:00:00,130.020004,133.0,129.660004,133.0,122.064079,70974100.0,106.6293825135135,8.998533757073378,21.143973560650565,1.0,0.0,-13.616417000000013,3.0515862000000054,22.118194000000003,-1.4703919768494664,-1.0,0.0,-13.616417000000013,3.0515862000000054,1.1747819999999933,14.791199000000006,2.0,12.0
2015-02-24 00:00:00,132.940002,133.600006,131.169998,132.169998,121.302315,69228100.0,107.01551231578946,5.837578818153233,20.84844208907719,1.0,0.0,-12.854652999999999,-0.723675800000013,21.35642999999999,-1.6375792676959595,-1.0,0.0,-12.854652999999999,-0.723675800000013,1.936546000000007,14.791199000000006,3.0,12.0
2015-02-25 00:00:00,131.559998,131.600006,128.149994,128.789993,118.200256,74711700.0,107.3023006153846,1.8424763266728705,21.04318022796907,1.0,0.0,-9.752594000000002,-2.946956049999997,18.254370999999992,-1.7041958882067207,-1.0,0.0,-9.752594000000002,-2.946956049999997,5.038605000000004,14.791199000000006,4.0,12.0
2015-02-26 00:00:00,128.789993,130.869995,126.610001,130.419998,119.696228,91287500.0,107.61214879999997,2.6282658177112506,23.53500030750555,1.0,0.0,-11.248566000000011,1.4211734000000085,19.750343,-1.4937936520899917,-1.0,0.0,-11.248566000000011,1.4211734000000085,5.038605000000004,16.287171000000015,4.0,13.0
2015-02-27 00:00:00,130.0,130.570007,128.240005,128.460007,117.8974,62014800.0,107.86300858536583,1.0859398711965174,21.67848217618107,1.0,0.0,-9.44973800000001,-1.7088866000000003,17.951515,-1.626608172067929,-1.0,0.0,-9.44973800000001,-1.7088866000000003,6.837433000000004,16.287171000000015,5.0,13.0
2015-03-02 00:00:00,129.25,130.279999,128.300003,129.089996,118.475578,48096700.0,108.11568880952377,0.985675907021899,19.20476547086181,1.0,0.0,-10.027916000000005,0.5492690999999944,18.529692999999995,-1.5099781199828843,-1.0,0.0,-10.027916000000005,0.5492690999999944,6.837433000000004,16.86534900000001,5.0,14.0
2015-03-03 00:00:00,128.960007,129.520004,128.089996,129.360001,118.723381,37816300.0,108.36237932558136,0.497180233715655,18.54910078145018,1.0,0.0,-10.27571900000001,0.23541285000000442,18.777496,-1.5340390433314435,-1.0,0.0,-10.27571900000001,0.23541285000000442,6.837433000000004,17.113152000000014,5.0,15.0
2015-03-04 00:00:00,129.100006,129.559998,128.320007,128.539993,117.970802,31666300.0,108.58075256818178,0.07005619747535441,14.810747540376257,1.0,0.0,-9.523140000000012,-0.7149500499999973,18.024917000000002,-1.5700841229948526,-1.0,0.0,-9.523140000000012,-0.7149500499999973,7.5900120000000015,17.113152000000014,6.0,15.0
2015-03-05 00:00:00,128.580002,128.75,125.760002,126.410004,116.015945,56517100.0,108.74597906666662,-2.3861111228671072,12.328636201750442,1.0,0.0,-7.568283000000008,-1.8571141500000037,16.070059999999998,-1.5926013966344876,-1.0,0.0,-7.568283000000008,-1.8571141500000037,9.544869000000006,17.113152000000014,7.0,15.0
2015-03-06 00:00:00,128.399994,129.369995,126.260002,126.599998,116.190331,72842100.0,108.90781280434778,-4.812020086597313,12.378115815594825,1.0,0.0,-7.7426690000000065,0.16566669999999845,16.244445999999996,-1.465899729667605,-1.0,0.0,-7.7426690000000065,0.16566669999999845,9.544869000000006,17.287538000000012,7.0,16.0
2015-03-09 00:00:00,127.959999,129.570007,125.059998,127.139999,116.685921,88528500.0,109.07330446808507,-3.805693238418406,16.95232787719474,1.0,0.0,-8.238259,0.4708104999999932,16.74003599999999,-1.4625240351932345,-1.0,0.0,-8.238259,0.4708104999999932,9.544869000000006,17.783128000000005,7.0,17.0
2015-03-10 00:00:00,126.410004,127.220001,123.800003,124.510002,114.272171,68856600.0,109.18161418749996,-3.323245763528626,8.404631558943777,1.0,0.0,-5.824509000000006,-2.2930624999999933,14.326285999999996,-1.57504499072544,-1.0,0.0,-5.824509000000006,-2.2930624999999933,11.958618999999999,17.783128000000005,8.0,17.0
2015-03-11 00:00:00,124.75,124.769997,122.110001,122.239998,112.188843,68939000.0,109.24298620408159,-6.272031396010236,3.214847679340793,1.0,0.0,-3.7411810000000116,-1.9791615999999947,12.242958000000002,-1.475743607059667,-1.0,0.0,-3.7411810000000116,-1.9791615999999947,14.041946999999993,17.783128000000005,9.0,17.0
2015-03-12 00:00:00,122.309998,124.900002,121.629997,124.449997,114.21711,48362700.0,109.34246867999995,-3.1216040387659127,6.641474540650449,1.0,0.0,-5.769448000000011,1.9268536499999995,14.271225000000001,-1.2621485541710689,-1.0,0.0,-5.769448000000011,1.9268536499999995,14.041946999999993,19.811395000000005,9.0,18.0
2015-03-13 00:00:00,124.400002,125.400002,122.580002,123.589996,113.427818,51827300.0,109.4225735686274,-4.260591157445126,4.592220715648088,1.0,0.0,-4.980156000000008,-0.749827400000003,13.481932999999998,-1.4279392280023948,-1.0,0.0,-4.980156000000008,-0.749827400000003,14.831238999999997,19.811395000000005,10.0,18.0
2015-03-16 00:00:00,123.879997,124.949997,122.870003,124.949997,114.676003,35874300.0,109.52360105769225,-3.409082495721727,5.72536252971958,1.0,0.0,-6.228341,1.1857757499999926,14.73011799999999,-1.338093421926424,-1.0,0.0,-6.228341,1.1857757499999926,14.831238999999997,21.059579999999997,10.0,19.0
2015-03-17 00:00:00,125.900002,127.32,125.650002,127.040001,116.594139,51023100.0,109.6570074339622,-1.1669523107929791,6.675615242739119,1.0,0.0,-8.146477000000004,1.8222292000000038,16.648253999999994,-1.3741137659240423,-1.0,0.0,-8.146477000000004,1.8222292000000038,14.831238999999997,22.977716,10.0,20.0
2015-03-18 00:00:00,127.0,129.160004,126.370003,128.470001,117.906548,65270900.0,109.80977670370365,1.6296061718068078,7.111875329209916,1.0,0.0,-9.458886000000007,1.2467885500000022,17.960662999999997,-1.4535732895829072,-1.0,0.0,-9.458886000000007,1.2467885500000022,14.831238999999997,24.290125000000003,10.0,21.0
2015-03-19 00:00:00,128.75,129.25,127.400002,127.5,117.016342,45809500.0,109.9408051636363,0.710911994906005,7.205949176195192,1.0,0.0,-8.56868,-0.8456957000000059,17.07045699999999,-1.554108539683502,-1.0,0.0,-8.56868,-0.8456957000000059,15.721445000000003,24.290125000000003,11.0,21.0
2015-03-20 00:00:00,128.25,128.399994,125.160004,125.900002,115.547905,68695100.0,110.04093194642851,-0.9752813280704098,5.162075307021929,1.0,0.0,-7.100243000000006,-1.3950151499999948,15.602019999999996,-1.5492032441953032,-1.0,0.0,-7.100243000000006,-1.3950151499999948,17.189881999999997,24.290125000000003,12.0,21.0
2015-03-23 00:00:00,127.120003,127.849998,126.519997,127.209999,116.750168,37709700.0,110.15863784210521,2.168504350897482,4.25341535483168,1.0,0.0,-8.302506000000008,1.142149850000002,16.804282999999998,-1.4225257929778978,-1.0,0.0,-8.302506000000008,1.142149850000002,17.189881999999997,25.492388000000005,12.0,22.0
2015-03-24 00:00:00,127.230003,128.039993,126.559998,126.690002,116.272911,32842300.0,110.26405634482752,3.6403512958948836,1.4493695555490183,1.0,0.0,-7.8252489999999995,-0.45339415000000827,16.32702599999999,-1.5085130629423884,-1.0,0.0,-7.8252489999999995,-0.45339415000000827,17.667139000000006,25.492388000000005,13.0,22.0
2015-03-25 00:00:00,126.540001,126.82,123.379997,123.379997,113.2351,51655200.0,110.31441301694909,-0.8597748621025358,-2.4355497918850832,0.0,0.0,-4.787438000000009,-2.885920449999991,13.289214999999999,-1.5888420798369205,-1.0,0.0,-4.787438000000009,-2.885920449999991,20.704949999999997,25.492388000000005,14.0,22.0
2015-03-26 00:00:00,122.760002,124.879997,122.599998,124.239998,114.024368,47572900.0,110.37624559999995,0.5259291860837845,-2.2348210605222407,0.0,0.0,-5.5767060000000015,0.749804599999993,14.078482999999991,-1.340053541279981,-1.0,0.0,-5.5767060000000015,0.749804599999993,20.704949999999997,26.281655999999998,14.0,23.0
2015-03-27 00:00:00,124.57,124.699997,122.910004,123.25,113.115784,39546200.0,110.42115606557371,-1.3605453269939893,-3.01384644693391,0.0,0.0,-4.668122000000011,-0.8631547999999909,13.169899000000001,-1.423443338479665,-1.0,0.0,-4.668122000000011,-0.8631547999999909,21.613533999999987,26.281655999999998,15.0,23.0
2015-03-30 00:00:00,124.050003,126.400002,124.0,126.370003,115.97924,47099700.0,110.5108025806451,-0.5273841423538372,-1.1421413569072447,0.0,0.0,-7.53157800000001,2.7202831999999995,16.033355,-1.2911506668442139,-1.0,0.0,-7.53157800000001,2.7202831999999995,21.613533999999987,29.145111999999997,15.0,24.0
2015-03-31 00:00:00,126.089996,126.489998,124.360001,124.43,114.198746,42090600.0,110.56934136507931,-3.144695577042933,-3.3328409066591957,0.0,0.0,-5.751084000000006,-1.691469300000004,14.252860999999996,-1.5284256964268446,-1.0,0.0,-5.751084000000006,-1.691469300000004,23.39402799999999,29.145111999999997,16.0,24.0
2015-04-01 00:00:00,124.82,125.120003,123.099998,124.25,114.033562,40621400.0,110.62346981249993,-2.549028579273138,-3.26975180063378,0.0,0.0,-5.585900000000009,-0.15692479999999662,14.087677,-1.408235083754405,-1.0,0.0,-5.585900000000009,-0.15692479999999662,23.559211999999988,29.145111999999997,17.0,24.0
2015-04-02 00:00:00,125.029999,125.559998,124.190002,125.32,115.015564,32220100.0,110.69104049230764,-0.4607102136555463,-3.2278150780328807,0.0,0.0,-6.567902000000004,0.9329018999999945,15.069678999999994,-1.3706714655302221,-1.0,0.0,-6.567902000000004,0.9329018999999945,23.559211999999988,30.12711399999999,17.0,25.0
2015-04-03 00:00:00,125.029999,125.559998,124.190002,125.32,115.015564,32220100.0,110.75656357575753,-1.4857400462156112,-5.774438358724687,0.0,0.0,-6.567902000000004,0.0,15.069678999999994,-1.4358355609299978,-1.0,0.0,-6.567902000000004,0.0,23.559211999999988,30.12711399999999,17.0,25.0
2015-04-06 00:00:00,124.470001,127.510002,124.330002,127.349998,116.878647,37194000.0,110.84793795522381,0.5209605528840644,-3.646812511368802,0.0,0.0,-8.430985000000007,1.769928850000003,16.932761999999997,-1.3878813155231264,-1.0,0.0,-8.430985000000007,1.769928850000003,23.559211999999988,31.990196999999995,17.0,26.0
2015-04-07 00:00:00,127.639999,128.119995,125.980003,126.010002,115.648849,35012300.0,110.91853958823523,2.131626147722754,-2.15854608639765,0.0,0.0,-7.2011870000000044,-1.1683081000000022,15.702963999999994,-1.5369040519993558,-1.0,0.0,-7.2011870000000044,-1.1683081000000022,24.78900999999999,31.990196999999995,18.0,26.0
2015-04-08 00:00:00,125.849998,126.400002,124.970001,125.599998,115.272545,37329200.0,110.98164111594197,1.0946581172894598,-3.6957580651580835,0.0,0.0,-6.824883,-0.3574888000000044,15.32665999999999,-1.4698471160709514,-1.0,0.0,-6.824883,-0.3574888000000044,25.165313999999995,31.990196999999995,19.0,26.0
2015-04-09 00:00:00,125.849998,126.580002,124.660004,126.559998,116.153618,32484000.0,111.05552649999994,2.685596910153576,-1.4790673924955144,0.0,0.0,-7.7059560000000005,0.8370193500000006,16.20773299999999,-1.4210880695036132,-1.0,0.0,-7.7059560000000005,0.8370193500000006,25.165313999999995,32.871269999999996,19.0,27.0
2015-04-10 00:00:00,125.949997,127.209999,125.260002,127.099998,116.649216,40188000.0,111.13431085915487,0.5776689000548618,-1.5415514579722123,0.0,0.0,-8.201554000000002,0.470818100000001,16.70333099999999,-1.4613424711514131,-1.0,0.0,-8.201554000000002,0.470818100000001,25.165313999999995,33.366868,19.0,28.0
2015-04-13 00:00:00,128.369995,128.570007,126.610001,126.849998,116.419769,36365100.0,111.20771999999994,1.9448751214833804,-1.9403187313205006,0.0,0.0,-7.972107000000008,-0.2179746499999936,16.473883999999998,-1.4978518726974162,-1.0,0.0,-7.972107000000008,-0.2179746499999936,25.39476099999999,33.366868,20.0,28.0
2015-04-14 00:00:00,127.0,127.290001,125.910004,126.300003,115.914986,25524600.0,111.27220309589035,1.649886197538919,-1.7426481511925385,0.0,0.0,-7.467324000000005,-0.4795438500000031,15.969100999999995,-1.4992207764231693,-1.0,0.0,-7.467324000000005,-0.4795438500000031,25.89954399999999,33.366868,21.0,28.0
2015-04-15 00:00:00,126.410004,127.129997,126.010002,126.779999,116.355522,28970400.0,111.34089659459455,1.165023196338888,0.29269855966780334,1.0,0.0,-7.9078599999999994,0.41850919999999475,16.40963699999999,-1.4550572325274478,-1.0,0.0,-7.9078599999999994,0.41850919999999475,25.89954399999999,33.80740399999999,21.0,29.0
2015-04-16 00:00:00,126.279999,127.099998,126.110001,126.169998,115.795677,28369000.0,111.40029366666663,0.6782673343235457,-0.3396616539460662,0.0,0.0,-7.348015000000004,-0.5318527499999959,15.849791999999994,-1.4989251593964137,-1.0,0.0,-7.348015000000004,-0.5318527499999959,26.459388999999987,33.80740399999999,22.0,29.0
2015-04-17 00:00:00,125.550003,126.139999,124.459999,124.75,114.492439,51957000.0,111.44097978947363,-2.0416115871019547,-1.8798171889134685,0.0,0.0,-6.0447770000000105,-1.2380760999999936,14.546554,-1.5051378491428282,-1.0,0.0,-6.0447770000000105,-1.2380760999999936,27.76262699999998,33.80740399999999,23.0,29.0
2015-04-20 00:00:00,125.57,128.119995,125.169998,127.599998,117.108101,47054300.0,111.51457876623371,1.261795523792908,2.4817328446485876,1.0,0.0,-8.66043900000001,2.4848789000000004,17.162216,-1.3522142478570371,-1.0,0.0,-8.66043900000001,2.4848789000000004,27.76262699999998,36.42306599999999,23.0,30.0
2015-04-21 00:00:00,128.100006,128.199997,126.669998,126.910004,116.474838,32435100.0,111.57817183333329,1.0430003085296846,3.820339781915738,1.0,0.0,-8.027176000000011,-0.6015998499999995,16.528953,-1.5239556915673975,-1.0,0.0,-8.027176000000011,-0.6015998499999995,28.39588999999998,36.42306599999999,24.0,30.0
2015-04-22 00:00:00,126.989998,128.869995,126.32,128.619995,118.044243,37654500.0,111.66002083544299,1.627693594529278,3.350752790015421,1.0,0.0,-9.596581,1.4909347499999894,18.09835799999999,-1.4435306230543132,-1.0,0.0,-9.596581,1.4909347499999894,28.39588999999998,37.99247099999998,24.0,31.0
2015-04-23 00:00:00,128.300003,130.419998,128.139999,129.669998,119.007912,45770900.0,111.75186947499995,2.022041879818559,4.919511014485001,1.0,0.0,-10.56025000000001,0.9154855500000095,19.062027,-1.5034396919068471,-1.0,0.0,-10.56025000000001,0.9154855500000095,28.39588999999998,38.95613999999999,24.0,32.0
2015-04-24 00:00:00,130.490005,130.630005,129.229996,130.279999,119.567741,44525900.0,111.84836171604934,2.7039840630503242,4.265703261387643,1.0,0.0,-11.120079000000004,0.5318375499999938,19.621855999999994,-1.538188130623322,-1.0,0.0,-11.120079000000004,0.5318375499999938,28.39588999999998,39.515968999999984,24.0,33.0
2015-04-27 00:00:00,132.309998,133.130005,131.149994,132.649994,121.742836,96954200.0,111.96902603658532,5.027693313097581,4.415914079523331,1.0,0.0,-13.295174000000003,2.0663402499999988,21.796950999999993,-1.510166720106863,-1.0,0.0,-13.295174000000003,2.0663402499999988,28.39588999999998,41.69106399999998,24.0,34.0
2015-04-28 00:00:00,134.460007,134.539993,129.570007,130.559998,119.824707,118924000.0,112.06367279518066,2.981538770459058,1.6268468821595938,1.0,0.0,-11.37704500000001,-1.8222225499999936,19.878822,-1.6688109587177753,-1.0,0.0,-11.37704500000001,-1.8222225499999936,30.314018999999973,41.69106399999998,25.0,34.0
2015-04-29 00:00:00,130.160004,131.589996,128.300003,128.639999,118.062592,63386100.0,112.13508849999995,1.957685346060023,0.8941058848002559,1.0,0.0,-9.614930000000001,-1.674009250000008,18.11670699999999,-1.6279863663964989,-1.0,0.0,-9.614930000000001,-1.674009250000008,32.07613399999998,41.69106399999998,26.0,34.0
2015-04-30 00:00:00,128.639999,128.639999,124.580002,125.150002,114.859558,83195400.0,112.1671410823529,0.32064912164200265,-0.5957243448074578,0.0,0.0,-6.411896000000013,-3.0428822999999885,14.913673000000003,-1.6447057006010524,-1.0,0.0,-6.411896000000013,-3.0428822999999885,35.27916799999997,41.69106399999998,27.0,34.0
2015-05-01 00:00:00,126.099998,130.130005,125.300003,128.949997,118.347084,58512600.0,112.23900088372089,1.0579823166972702,1.3678061688099596,1.0,0.0,-9.899422000000001,3.3131496999999888,18.40119899999999,-1.3484499026394974,-1.0,0.0,-9.899422000000001,3.3131496999999888,35.27916799999997,45.17858999999997,27.0,35.0
2015-05-04 00:00:00,129.5,130.570007,128.259995,128.699997,118.117645,50988300.0,112.30657150574709,1.4104393946441807,1.58655527253464,1.0,0.0,-9.669983000000002,-0.2179670499999993,18.171759999999992,-1.5447695765297365,-1.0,0.0,-9.669983000000002,-0.2179670499999993,35.50860699999997,45.17858999999997,28.0,35.0
2015-05-05 00:00:00,128.149994,128.449997,125.779999,125.800003,115.456108,49271400.0,112.34236169318179,-2.19251268357068,1.9614130247599837,1.0,0.0,-7.008446000000006,-2.528460149999996,15.510222999999996,-1.623458669807649,-1.0,0.0,-7.008446000000006,-2.528460149999996,38.170143999999965,45.17858999999997,29.0,35.0
2015-05-06 00:00:00,126.559998,126.75,123.360001,125.010002,114.731071,72141000.0,112.36920112359547,-3.5937450948639538,0.619782431067728,1.0,0.0,-6.283409000000006,-0.6887851500000003,14.785185999999996,-1.4740181151593228,-1.0,0.0,-6.283409000000006,-0.6887851500000003,38.895180999999965,45.17858999999997,30.0,35.0
2015-05-07 00:00:00,124.769997,126.080002,124.019997,125.260002,115.440712,43940900.0,112.4033290222222,-3.4516241299565875,2.055352416599976,1.0,0.0,-6.993050000000011,0.6741589500000046,15.494827,-1.4055165636892883,-1.0,0.0,-6.993050000000011,0.6741589500000046,38.895180999999965,45.888230999999976,30.0,36.0
