time,score,pnl,capital,portfolio_value,variance,capitalUsage,maxDrawdown,total_profit,total_loss,count_profit,count_loss
2015-06-17 00:00:00,-1.5265987595445116,-8.873131,888.5452466500001,991.1268689999999,1.7571528501203424,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",50.212534999999974,59.085665999999975,47,47
2015-06-18 00:00:00,-1.495444385499736,-9.407662000000002,888.0374422000001,990.592338,1.745059160803279,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",50.212534999999974,59.620196999999976,47,48
2015-06-19 00:00:00,-1.5623302204416054,-8.22800500000001,889.1581163500001,991.771995,1.742359785275551,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",51.392191999999966,59.620196999999976,48,48
2015-06-22 00:00:00,-1.465895960761483,-9.158829000000011,888.2738335500001,990.841171,1.7353682547117455,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",51.392191999999966,60.55102099999998,48,49
2015-06-23 00:00:00,-1.5347890291170307,-8.624283000000005,888.7816522500001,991.375717,1.7237269281901595,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",51.92673799999997,60.55102099999998,49,49
2015-06-24 00:00:00,-1.4759166696373696,-9.619637000000012,887.83606595,990.380363,1.7180164898001635,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",51.92673799999997,61.54637499999998,49,50
2015-06-25 00:00:00,-1.5478389670806982,-9.057465000000008,888.3701293500001,990.942535,1.706952650956653,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",52.488909999999976,61.54637499999998,50,50
2015-06-26 00:00:00,-1.536961056048636,-8.366234000000006,889.0267988,991.633766,1.6973388892218935,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",53.18014099999998,61.54637499999998,51,50
2015-06-29 00:00:00,-1.5644456672484135,-6.320259000000007,890.97047505,993.679741,1.7172677308979922,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.226115999999976,61.54637499999998,52,50
2015-06-30 00:00:00,-1.4038117887381643,-7.149720000000002,890.1824871,992.85028,1.7093365605994248,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.226115999999976,62.37583599999998,52,51
2015-07-01 00:00:00,-1.4273648036776572,-8.22800500000001,889.15811635,991.771995,1.7052559987776137,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.226115999999976,63.45412099999999,52,52
2015-07-02 00:00:00,-1.4961916350270321,-8.08053600000001,889.2982119,991.919464,1.6923977110362685,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.37358499999998,63.45412099999999,53,52
2015-07-03 00:00:00,-1.4872984848374295,-8.08053600000001,889.2982119,991.919464,1.6795660019714471,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.37358499999998,63.45412099999999,53,52
2015-07-06 00:00:00,-1.4995132850284107,-7.675042000000005,889.6834312,992.324958,1.6681769304977678,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",55.77907899999998,63.45412099999999,54,52
2015-07-07 00:00:00,-1.4829767516086503,-7.389344000000008,889.9548443,992.610656,1.6563242166745624,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",56.06477699999998,63.45412099999999,55,52
2015-07-08 00:00:00,-1.5677250467108637,-4.513932000000011,892.6864856999999,995.4860679999999,1.7061652962826794,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",58.940188999999975,63.45412099999999,56,52
2015-07-09 00:00:00,-1.4214026084598277,-2.209908000000013,894.8753085,997.790092,1.7331530443862668,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.244212999999974,63.45412099999999,57,52
2015-07-10 00:00:00,-1.1616607300814725,-5.168259000000006,892.06487505,994.831741,1.7852574094603053,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.244212999999974,66.41247199999998,57,53
2015-07-13 00:00:00,-1.3257963708304825,-7.361687000000003,889.9811184499999,992.638313,1.8076529947452942,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.244212999999974,68.60589999999998,57,54
2015-07-14 00:00:00,-1.4654177447269223,-7.3155980000000085,890.0249029999999,992.684402,1.7946310640895622,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.29030199999997,68.60589999999998,58,54
2015-07-15 00:00:00,-1.4320439239657772,-8.430756000000002,888.9655028999999,991.569244,1.7908040170705666,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.29030199999997,69.72105799999997,58,55
2015-07-16 00:00:00,-1.45596137947804,-9.988289000000009,887.4858465499999,990.011711,1.7955630574008208,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.29030199999997,71.27859099999998,58,56
2015-07-17 00:00:00,-1.5118776994130803,-11.011261000000005,886.51402315,988.988739,1.7904253396674124,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.29030199999997,72.30156299999997,58,57
2015-07-20 00:00:00,-1.5057764679009051,-13.269226000000003,884.3689564,986.730774,1.8141394567920301,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",61.29030199999997,74.55952799999997,58,58
2015-07-21 00:00:00,-1.6455643831620375,-12.052681000000007,885.52467415,987.947319,1.8120350547166233,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",62.506846999999965,74.55952799999997,59,58
2015-07-22 00:00:00,-1.7797073920649529,-6.956177000000011,890.36635295,993.043823,1.981162950906043,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",67.60335099999996,74.55952799999997,60,58
2015-07-23 00:00:00,-1.4516223548935543,-6.900864000000013,890.4189003,993.099136,1.9675682278558804,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",67.65866399999996,74.55952799999997,61,58
2015-07-24 00:00:00,-1.4664509950148046,-6.292626000000013,890.9967264000001,993.707374,1.956683871114457,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",68.26690199999996,74.55952799999997,62,58
2015-07-27 00:00:00,-1.4767139464503205,-4.698227000000003,892.5114054500001,995.301773,1.9608104392617363,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",69.86130099999997,74.55952799999997,63,58
2015-07-28 00:00:00,-1.341386556835318,-5.2604140000000115,891.9773278000001,994.739586,1.9497355779720313,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",69.86130099999997,75.12171499999998,63,59
2015-07-29 00:00:00,-1.3924875146938083,-4.900978000000009,892.3187920000001,995.099022,1.937545943172258,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",70.22073699999997,75.12171499999998,64,59
2015-07-30 00:00:00,-1.381952228090644,-4.329613000000009,892.8615887500001,995.670387,1.9268381390341118,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",70.79210199999997,75.12171499999998,65,59
2015-07-31 00:00:00,-1.3655148542727493,-3.3434680000000014,893.7984265000001,996.656532,1.9205725249248546,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",71.77824699999998,75.12171499999998,66,59
2015-08-03 00:00:00,-1.3630472458908274,-0.7076800000000105,896.3024251000002,999.29232,1.9539478058181283,116.04253040000003,"{'maxPortfolioValue': 1000.0, 'maxDrawdown': 13.702369999999974}",74.41403499999997,75.12171499999998,67,59
2015-08-04 00:00:00,-1.1239946286749163,2.794432999999998,899.6294324500002,1002.794433,2.0218674033506865,116.04253040000003,"{'maxPortfolioValue': 1002.794433, 'maxDrawdown': 13.702369999999974}",77.91614799999998,75.12171499999998,68,59
2015-08-05 00:00:00,-0.5638991611431622,2.094009,898.9640296500002,1002.094009,2.011949307568683,116.04253040000003,"{'maxPortfolioValue': 1002.794433, 'maxDrawdown': 13.702369999999974}",77.91614799999998,75.82213899999998,68,60
2015-08-06 00:00:00,-0.6845991036869209,1.8625789999999967,898.7441711500002,1001.862579,1.999319814549531,116.04253040000003,"{'maxPortfolioValue': 1002.794433, 'maxDrawdown': 13.702369999999974}",77.91614799999998,76.05356899999998,68,61
2015-08-07 00:00:00,-0.7339268263380844,1.5015259999999984,898.4011708000002,1001.501526,1.9873467623202496,116.04253040000003,"{'maxPortfolioValue': 1002.794433, 'maxDrawdown': 13.702369999999974}",77.91614799999998,76.41462199999998,68,62
2015-08-10 00:00:00,-0.862100172043473,-2.3867500000000064,894.7073086000001,997.61325,2.0716027823794443,116.04253040000003,"{'maxPortfolioValue': 1002.794433, 'maxDrawdown': 13.702369999999974}",77.91614799999998,80.30289799999998,68,63
2015-08-11 00:00:00,-1.466077177733044,3.380843999999996,900.1865229000001,1003.380844,2.270370010245882,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",83.68374199999998,80.30289799999998,69,63
2015-08-12 00:00:00,-0.49846759277665126,1.76074899999999,898.6474326500002,1001.760749,2.2727067752848935,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",83.68374199999998,81.92299299999999,69,64
2015-08-13 00:00:00,-0.7355325363131359,1.8440619999999939,898.7265800000001,1001.844062,2.2585484327602776,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",83.76705499999998,81.92299299999999,70,64
2015-08-14 00:00:00,-0.7510578336387863,1.094184999999996,898.0141968500001,1001.094185,2.2480359117102533,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",83.76705499999998,82.67286999999999,70,65
2015-08-17 00:00:00,-0.8715523989344647,-0.016755000000003406,896.9588038500001,999.983245,2.241824900220918,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",83.76705499999998,83.78380999999999,70,66
2015-08-18 00:00:00,-1.0021188661795954,0.5942459999999983,897.5392548000001,1000.594246,2.2303759077962027,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",84.37805599999999,83.78380999999999,71,66
2015-08-19 00:00:00,-0.9089713703267189,1.9736549999999937,898.84969335,1001.973655,2.22845089804063,116.04253040000003,"{'maxPortfolioValue': 1003.380844, 'maxDrawdown': 13.702369999999974}",85.75746499999998,83.78380999999999,72,66
2015-08-20 00:00:00,-0.5455822249687518,4.158515999999992,900.9253113000001,1004.158516,2.24406006199955,116.04253040000003,"{'maxPortfolioValue': 1004.158516, 'maxDrawdown': 13.702369999999974}",87.94232599999998,83.78380999999999,73,66
2015-08-21 00:00:00,3.043125328564335,10.53714699999999,906.9850107500001,1010.537147,2.477172503911941,116.04253040000003,"{'maxPortfolioValue': 1010.537147, 'maxDrawdown': 13.702369999999974}",94.32095699999998,83.78380999999999,74,66
2015-08-24 00:00:00,3.352348386486093,12.98119299999999,909.3068544500002,1012.981193,2.4984182918277695,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",96.76500299999998,83.78380999999999,75,66
2015-08-25 00:00:00,4.323886561926912,12.407202999999996,908.7615639500002,1012.407203,2.4856202080837195,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",96.76500299999998,84.35779999999998,75,67
2015-08-26 00:00:00,6.740153565328294,6.898810999999995,903.5285915500002,1006.898811,2.651567294554442,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",96.76500299999998,89.86619199999998,75,68
2015-08-27 00:00:00,0.5019467714117651,3.9085309999999964,900.6878255500002,1003.908531,2.688893880696459,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",96.76500299999998,92.85647199999998,75,69
2015-08-28 00:00:00,-0.2081210056874635,3.566008999999994,900.3624296500002,1003.566009,2.6738676164108166,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",96.76500299999998,93.19899399999998,75,70
2015-08-31 00:00:00,-0.1977688311255904,4.056663,900.8285509500002,1004.056663,2.659738652882713,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",97.25565699999999,93.19899399999998,76,70
2015-09-01 00:00:00,19.370487942940834,8.722601999999995,905.2611930000003,1008.722602,2.7709683019387708,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",101.92159599999998,93.19899399999998,77,70
2015-09-02 00:00:00,1.1504018720665776,4.445510999999996,901.1979565500003,1004.445511,2.860804550484977,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",101.92159599999998,97.47608499999998,77,71
2015-09-03 00:00:00,0.9912721086424315,6.269278999999997,902.9305361500003,1006.269279,2.8635905357565368,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",103.74536399999998,97.47608499999998,78,71
2015-09-04 00:00:00,4.163580790917634,7.2876429999999885,903.8979819500003,1007.287643,2.853272764766933,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",104.76372799999997,97.47608499999998,79,71
2015-09-07 00:00:00,5.002338292148956,7.2876429999999885,903.8979819500003,1007.287643,2.837181366719996,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",104.76372799999997,97.47608499999998,79,71
2015-09-08 00:00:00,0.8090201248453799,4.473273999999989,901.2243314000002,1004.473274,2.8660068637734613,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",104.76372799999997,100.29045399999998,79,72
2015-09-09 00:00:00,1.2048779381784742,6.472968999999992,903.1240416500002,1006.472969,2.8724781272728763,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,100.29045399999998,80,72
2015-09-10 00:00:00,0.5162036402647332,4.232581999999994,900.9956740000002,1004.232582,2.884573389680204,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,102.53084099999998,80,73
2015-09-11 00:00:00,-0.26866618873869735,2.7142939999999953,899.5533004000002,1002.714294,2.8814483101214683,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,104.04912899999998,80,74
2015-09-14 00:00:00,-0.6011806946521104,1.6959529999999887,898.5858764500002,1001.695953,2.8713475700050335,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,105.06746999999999,80,75
2015-09-15 00:00:00,-0.7798564068428664,0.7979279999999989,897.7327527000002,1000.797928,2.8600887314121337,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,105.96549499999998,80,76
2015-09-16 00:00:00,-0.8980180877023894,0.6775659999999988,897.6184088000002,1000.677566,2.8446241827297483,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",106.76342299999997,106.08585699999998,80,77
2015-09-17 00:00:00,-0.8772307402401153,2.9827569999999923,899.8083402500002,1002.982757,2.8581297966076855,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",109.06861399999997,106.08585699999998,81,77
2015-09-18 00:00:00,-0.41329180341412225,3.417891999999995,900.2217185000003,1003.4178919999999,2.843791971516985,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",109.50374899999997,106.08585699999998,82,77
2015-09-21 00:00:00,-0.49087538833522604,1.7885050000000007,898.6738008500002,1001.788505,2.842860560671297,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",109.50374899999997,107.71524399999997,82,78
2015-09-22 00:00:00,-0.6449691867464795,3.4641719999999907,900.2656845000002,1003.464172,2.8427579267052967,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",111.17941599999996,107.71524399999997,83,78
2015-09-23 00:00:00,-0.41178743895730036,2.612456999999992,899.4565552500003,1002.612457,2.8315791889758013,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",111.17941599999996,108.56695899999997,83,79
2015-09-24 00:00:00,-0.5992453569988803,1.9829329999999885,898.8585074500003,1001.982933,2.818775057221742,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",111.17941599999996,109.19648299999997,83,80
2015-09-25 00:00:00,-0.6827488921434595,2.2514189999999985,899.1135691500003,1002.2514189999999,2.8043984777658015,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",111.44790199999997,109.19648299999997,84,80
2015-09-28 00:00:00,-0.4573399372405454,4.3529199999999975,901.1099951000003,1004.35292,2.81291970580576,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",113.54940299999997,109.19648299999997,85,80
2015-09-29 00:00:00,3.268765555832347,7.482062999999997,904.0826809500003,1007.482063,2.8493594295025235,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",116.67854599999997,109.19648299999997,86,80
2015-09-30 00:00:00,2.451647130410002,6.334097999999997,902.9921142000003,1006.334098,2.8415186269613675,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",116.67854599999997,110.34444799999997,86,81
2015-10-01 00:00:00,3.219578568283308,7.000655999999992,903.6253443000003,1007.0006559999999,2.8292555381903517,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",117.34510399999996,110.34444799999997,87,81
2015-10-02 00:00:00,2.1228823823040233,6.260047999999998,902.9217667000003,1006.260048,2.817650260820794,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",117.34510399999996,111.08505599999997,87,82
2015-10-05 00:00:00,1.3965942589373899,5.88971699999999,902.5699522500003,1005.889717,2.804061395569148,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",117.34510399999996,111.45538699999997,87,83
2015-10-06 00:00:00,0.898246825198844,5.399062999999998,902.1038309500003,1005.399063,2.791133477505337,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",117.34510399999996,111.94604099999997,87,84
2015-10-07 00:00:00,1.0669751077693463,5.88971699999999,902.5699522500003,1005.889717,2.778336037035645,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",117.83575799999996,111.94604099999997,88,84
2015-10-08 00:00:00,3.127182904653295,7.074721999999994,903.6957070000003,1007.074722,2.771517517829906,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",119.02076299999996,111.94604099999997,89,84
2015-10-09 00:00:00,0.8363466608455026,4.649169999999998,901.3914326000004,1004.64917,2.7871561756794114,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",119.02076299999996,114.37159299999996,89,85
2015-10-12 00:00:00,0.37908132633762254,5.130568999999994,901.8487616500004,1005.130569,2.7745203273396113,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",119.50216199999996,114.37159299999996,90,85
2015-10-13 00:00:00,0.44641717374928136,4.954688999999988,901.6816756500003,1004.954689,2.761014904631499,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",119.50216199999996,114.54747299999997,90,86
2015-10-14 00:00:00,1.3770644697470122,6.417403999999991,903.0712549000003,1006.417404,2.758032454514689,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",120.96487699999996,114.54747299999997,91,86
2015-10-15 00:00:00,0.7767351770864571,4.88986899999999,901.6200966500003,1004.889869,2.7560267749245018,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",120.96487699999996,116.07500799999997,91,87
2015-10-16 00:00:00,0.714083554172103,5.649017000000001,902.3412872500003,1005.649017,2.7454692346011567,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",121.72402499999997,116.07500799999997,92,87
2015-10-19 00:00:00,0.6179053959230848,5.010214999999988,901.7344253500003,1005.010215,2.7341962400149,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",121.72402499999997,116.71380999999998,92,88
2015-10-20 00:00:00,-0.06875785062922217,3.1216349999999977,899.9402743500003,1003.121635,2.7382862372449157,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",121.72402499999997,118.60238999999997,92,89
2015-10-21 00:00:00,-0.41878681299857784,3.1308819999999997,899.9490590000004,1003.130882,2.7251880202863483,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",121.73327199999997,118.60238999999997,93,89
2015-10-22 00:00:00,-0.5515615513203505,1.5200339999999954,898.4187534000004,1001.520034,2.7246276761132386,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 13.702369999999974}",121.73327199999997,120.21323799999998,93,90
2015-10-23 00:00:00,-0.8523669516050271,-1.7942510000000027,895.2701826500004,998.205749,2.764021578109063,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 14.775443999999993}",121.73327199999997,123.52752299999997,93,91
2015-10-26 00:00:00,-1.2647144957827916,1.723715999999996,898.6122513000004,1001.723716,2.8096378621360176,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 14.775443999999993}",125.25123899999997,123.52752299999997,94,91
2015-10-27 00:00:00,-0.7175284451803464,2.399512999999999,899.2542584500004,1002.399513,2.7986027798604374,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 14.775443999999993}",125.92703599999997,123.52752299999997,95,91
2015-10-28 00:00:00,-0.770862259886531,-1.9701470000000114,895.1030814500004,998.029853,2.875167478584135,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 14.95133999999996}",125.92703599999997,127.89718299999998,95,92
2015-10-29 00:00:00,-1.169279592934437,-3.1366430000000065,893.9949102500004,996.863357,2.868155312902188,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 16.11783600000001}",125.92703599999997,129.06367899999998,95,93
2015-10-30 00:00:00,-1.2935595786935914,-2.1830830000000105,894.9007922500004,997.816917,2.8591078458977157,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 16.11783600000001}",126.88059599999997,129.06367899999998,96,93
2015-11-02 00:00:00,-1.1783538168267293,-3.7384040000000027,893.4232373000004,996.261596,2.857134382319754,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 16.719596999999908}",126.88059599999997,130.61899999999997,96,94
2015-11-03 00:00:00,-1.276366082649516,-5.025223000000011,892.2007592500004,994.974777,2.851665220921265,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",126.88059599999997,131.90581899999998,96,95
2015-11-04 00:00:00,-1.386576044441734,-4.497536000000011,892.7020619000003,995.502464,2.839927468787009,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",127.40828299999997,131.90581899999998,97,95
2015-11-05 00:00:00,-1.360418619168989,-3.9768680000000103,893.1966965000004,996.023132,2.8282614384193616,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",127.92895099999997,131.90581899999998,98,95
2015-11-06 00:00:00,-1.3154040871286523,-4.107026000000005,893.0730464000004,995.892974,2.81554547610251,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",127.92895099999997,132.03597699999997,98,96
2015-11-09 00:00:00,-1.3379361864994408,-3.6514820000000014,893.5058132000004,996.348518,2.8038058117792235,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",128.38449499999996,132.03597699999997,99,96
2015-11-10 00:00:00,-1.423595923111306,-0.11842400000000453,896.8622183000003,999.881576,2.847460243357987,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",131.91755299999994,132.03597699999997,100,96
2015-11-11 00:00:00,-1.014790812370607,0.4951849999999922,897.4451468500004,1000.495185,2.8364367910866584,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",132.53116199999994,132.03597699999997,101,96
2015-11-12 00:00:00,-0.9352189057681264,0.8578029999999899,897.7896339500004,1000.857803,2.8244175616013676,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",132.89377999999994,132.03597699999997,102,96
2015-11-13 00:00:00,-0.8094388105895515,4.000319999999988,900.7750251000004,1004.00032,2.8558128409815566,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.03629699999993,132.03597699999997,103,96
2015-11-16 00:00:00,-0.3560529719963418,2.2895889999999923,899.1498306500005,1002.289589,2.8561837468058577,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.03629699999993,133.74670799999996,103,97
2015-11-17 00:00:00,-0.6022681041320483,2.745162999999991,899.5826259500004,1002.745163,2.844572630309805,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.49187099999995,133.74670799999996,104,97
2015-11-18 00:00:00,-0.6984557788314911,-0.6019059999999996,896.4029104000005,999.398094,2.8812860680574914,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.49187099999995,137.09377699999993,104,98
2015-11-19 00:00:00,-1.05738446522006,-1.9872289999999992,895.0868535500005,998.012771,2.877139693829345,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.49187099999995,138.47909999999993,104,99
2015-11-20 00:00:00,-1.1811105344150106,-2.4706880000000098,894.6275675000004,997.529312,2.86570206552395,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",136.49187099999995,138.96255899999994,104,100
2015-11-23 00:00:00,-1.2592162162474085,-1.0296020000000112,895.9965992000004,998.9703979999999,2.8623405633910433,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",137.93295699999993,138.96255899999994,105,100
2015-11-24 00:00:00,-1.0972976242170076,-2.080207999999999,894.9985235000005,997.919792,2.8548141627626107,116.04253040000003,"{'maxPortfolioValue': 1012.981193, 'maxDrawdown': 18.006415999999945}",137.93295699999993,140.01316499999993,105,101
