-73.991835, 40.717716
-112.002140, 33.449438
-111.901888, 33.446380
-87.629843, 41.878244
-122.409330, 37.688682
-77.048783, 38.886165
-111.822654, 33.357345
-84.393289, 33.766636
-71.073688, 42.363219
-122.332044, 47.606245
-115.171073, 36.117229
-118.248709, 34.060398
-93.267301, 44.977948
-97.743119, 30.267184
-73.833353, 40.766876
-104.986580, 39.735830
-75.162736, 39.951680
-118.438998, 34.035487
-117.078118, 32.980893
-96.769897, 32.803021
